id	trait	prot_name	chromosome_name	transcription_start_site	file
SeqId_14291_53	Q99490	AGAP2	12	57731829	SeqId_14291_53
SeqId_14294_61	Q9UIS9	MBD1	18	50273063	SeqId_14294_61
SeqId_14309_8	P31943	HNRNPH1	5	179616287	SeqId_14309_8
SeqId_14314_6	Q13356	PPIL2	22	21666009	SeqId_14314_6
SeqId_14318_1	Q9UBQ0	VPS29	12	110496217	SeqId_14318_1
SeqId_14324_52	Q9UQE7	SMC3	10	110567691	SeqId_14324_52
SeqId_14326_4	P51965	UBE2E1	3	23805955	SeqId_14326_4
SeqId_14329_4	Q9BTC0	DIDO1	20	62914406	SeqId_14329_4
SeqId_14331_262	P63172	DYNLT1	6	158642788	SeqId_14331_262
SeqId_14332_3	P11233	RALA	7	39623565	SeqId_14332_3
SeqId_14334_3	P35243	RCVRN	17	9901202	SeqId_14334_3
SeqId_14337_1	O43617	TRAPPC3	1	36140998	SeqId_14337_1
SeqId_14341_8	Q0P6D2	FAM69C	18	74457268	SeqId_14341_8
SeqId_14583_49	O14793	MSTN	2	190062729	SeqId_14583_49
SeqId_14587_16	O95390	GDF11	12	55743122	SeqId_14587_16
SeqId_14593_152	Q96ND0	FAM210A	18	13671939	SeqId_14593_152
SeqId_14597_5	Q9H3T2	SEMA6C	1	151132868	SeqId_14597_5
SeqId_14599_18	Q9NY15	STAB1	3	52495338	SeqId_14599_18
SeqId_14603_51	Q15053	KIAA0040	1	175166741	SeqId_14603_51
SeqId_14614_41	Q5T1S8	NCMAP	1	24556087	SeqId_14614_41
SeqId_14615_46	Q9BYR9	KRTAP2-4	17	41065879	SeqId_14615_46
SeqId_14616_16	Q96SR6	ZNF382	19	36604817	SeqId_14616_16
SeqId_14618_26	Q96AW1	VOPP1	7	55516077	SeqId_14618_26
SeqId_14619_8	Q8TF50	ZNF526	19	42220312	SeqId_14619_8
SeqId_14623_26	P55854	SUMO3	21	44817968	SeqId_14623_26
SeqId_14624_51	P49711	CTCF	16	67562467	SeqId_14624_51
SeqId_14628_72	Q9UK99	FBXO3	11	33748812	SeqId_14628_72
SeqId_14631_22	Q9BY84	DUSP16	12	12506187	SeqId_14631_22
SeqId_14634_13	P22888	LHCGR	2	48723514	SeqId_14634_13
SeqId_14636_25	P52758	HRSP12	8	98106631	SeqId_14636_25
SeqId_14645_253	O15217	GSTA4	6	52988002	SeqId_14645_253
SeqId_14655_1	Q9NVM6	DNAJC17	15	40770289	SeqId_14655_1
SeqId_14662_6	P28698	MZF1	19	58564613	SeqId_14662_6
SeqId_14663_44	O76064	RNF8	6	37353979	SeqId_14663_44
SeqId_14670_1	P12757	SKIL	3	170357678	SeqId_14670_1
SeqId_14674_63	Q9UKS6	PACSIN3	11	47179225	SeqId_14674_63
SeqId_14675_20	P23588	EIF4B	12	53006158	SeqId_14675_20
SeqId_14684_17	P17655	CAPN2	1	223701593	SeqId_14684_17
SeqId_14685_17	P31751	AKT2	19	40235958	SeqId_14685_17
SeqId_14687_6	O60664	PLIN3	19	4859636	SeqId_14687_6
SeqId_14688_6	P35236	PTPN7	1	202158569	SeqId_14688_6
SeqId_14689_3	P55735	SEC13	3	10305072	SeqId_14689_3
SeqId_14692_3	Q8N554	ZNF276	16	89720400	SeqId_14692_3
SeqId_14708_59	P07360	C8G	9	136945185	SeqId_14708_59
SeqId_14711_27	Q15828	CST6	11	66012008	SeqId_14711_27
SeqId_14713_46	P20160	AZU1	19	825097	SeqId_14713_46
SeqId_14747_9	O75462	CRLF1	19	18594134	SeqId_14747_9
SeqId_14748_31	Q13017	ARHGAP5	14	32076114	SeqId_14748_31
SeqId_15297_3	P33764	S100A3	1	153549126	SeqId_15297_3
SeqId_15298_199	Q8TDF5	NETO1	18	72749038	SeqId_15298_199
SeqId_15299_102	Q14696	MESDC2	15	80978813	SeqId_15299_102
SeqId_15300_66	Q9H6E4	CCDC134	22	41800679	SeqId_15300_66
SeqId_15301_24	P26436	ACRV1	11	125680831	SeqId_15301_24
SeqId_15303_63	P33763	S100A5	1	153540694	SeqId_15303_63
SeqId_15304_1	Q06141	REG3A	2	79159744	SeqId_15304_1
SeqId_15305_7	O76038	SCGN	6	25652201	SeqId_15305_7
SeqId_15306_20	P01591	IGJ	4	70666508	SeqId_15306_20
SeqId_15308_108	Q2TAL6	VWC2	7	49773638	SeqId_15308_108
SeqId_15310_61	O43663	PRC1	15	90970427	SeqId_15310_61
SeqId_15312_14	Q9UL18	AGO1	1	35869808	SeqId_15312_14
SeqId_15313_28	Q13257	MAD2L1	4	120061036	SeqId_15313_28
SeqId_15314_49	Q9Y696	CLIC4	1	24745382	SeqId_15314_49
SeqId_15315_64	Q9NTM9	CUTC	10	99702558	SeqId_15315_64
SeqId_15316_262	Q9NX01	TXNL4B	16	72093552	SeqId_15316_262
SeqId_15318_75	P60903	S100A10	1	151992578	SeqId_15318_75
SeqId_15319_226	P78396	CCNA1	13	36431520	SeqId_15319_226
SeqId_15321_8	Q6PUV4	CPLX2	5	175796310	SeqId_15321_8
SeqId_15322_35	P78560	CRADD	12	93677375	SeqId_15322_35
SeqId_15323_112	Q9H9G7	AGO3	1	35930718	SeqId_15323_112
SeqId_15324_58	P02792	FTL	19	48965309	SeqId_15324_58
SeqId_15325_14	P17677	GAP43	3	115623324	SeqId_15325_14
SeqId_15326_64	P32455	GBP1	1	89055341	SeqId_15326_64
SeqId_15329_167	Q9Y2Q5	ROBLD3	1	156054782	SeqId_15329_167
SeqId_15331_47	Q09028	RBBP4	1	32651142	SeqId_15331_47
SeqId_15333_11	Q99470	SDF2	17	28655335	SeqId_15333_11
SeqId_15336_7	Q8WWX9	SELM	22	31105764	SeqId_15336_7
SeqId_15343_337	P01042	KNG1	3	186717348	SeqId_15343_337
SeqId_15346_31	P01579	IFNG	12	68159740	SeqId_15346_31
SeqId_15347_12	P02790	HPX	11	6432319	SeqId_15347_12
SeqId_15358_28	P05408	SCG5	15	32641676	SeqId_15358_28
SeqId_15361_37	Q15327	ANKRD1	10	90921276	SeqId_15361_37
SeqId_15363_32	Q6Q788	APOA5	11	116791871	SeqId_15363_32
SeqId_15364_101	P02654	APOC1	19	44914247	SeqId_15364_101
SeqId_15365_41	O60242	BAI3	6	68635282	SeqId_15365_41
SeqId_15367_38	Q8TDL5	BPIFB1	20	33273480	SeqId_15367_38
SeqId_15368_3	Q8N8U9	BMPER	7	33904308	SeqId_15368_3
SeqId_15370_5	Q9Y3E2	BOLA1	1	149887890	SeqId_15370_5
SeqId_15372_43	P25440	BRD2	6	32968594	SeqId_15372_43
SeqId_15374_15	Q9NS71	GKN1	2	68974573	SeqId_15374_15
SeqId_15375_49	P15086	CPB1	3	148791102	SeqId_15375_49
SeqId_15376_134	P14091	CTSE	1	206014130	SeqId_15376_134
SeqId_15381_45	Q16832	DDR2	1	162631373	SeqId_15381_45
SeqId_15383_200	P14138	EDN3	20	59300443	SeqId_15383_200
SeqId_15384_15	Q9UEF7	KL	13	33016423	SeqId_15384_15
SeqId_15385_116	P12104	FABP2	4	119322138	SeqId_15385_116
SeqId_15386_7	P15090	FABP4	8	81479970	SeqId_15386_7
SeqId_15387_44	O60462	NRP2	2	205681990	SeqId_15387_44
SeqId_15388_24	P08637	FCGR3A	1	161549730	SeqId_15388_24
SeqId_15389_1	Q16595	FXN	9	69035563	SeqId_15389_1
SeqId_15390_3	P22466	GAL	11	68683779	SeqId_15390_3
SeqId_15391_114	Q14393	GAS6	13	113823194	SeqId_15391_114
SeqId_15394_79	Q8IZJ1	UNC5B	10	71212570	SeqId_15394_79
SeqId_15395_15	P09488	GSTM1	1	109687814	SeqId_15395_15
SeqId_15398_2	P55789	GFER	16	1984193	SeqId_15398_2
SeqId_15402_2	P41134	ID1	20	31605283	SeqId_15402_2
SeqId_15403_53	Q02363	ID2	2	8678845	SeqId_15403_53
SeqId_15404_3	P01568	IFNA21	9	21166660	SeqId_15404_3
SeqId_15405_23	P05014	IFNA4	9	21187671	SeqId_15405_23
SeqId_15412_40	Q96CA5	BIRC7	20	63235883	SeqId_15412_40
SeqId_15413_3	P04180	LCAT	16	67942458	SeqId_15413_3
SeqId_15414_316	P00338	LDHA	11	18394560	SeqId_15414_316
SeqId_15416_54	Q86SG7	LYG2	2	99254281	SeqId_15416_54
SeqId_15417_3	P36952	SERPINB5	18	63476958	SeqId_15417_3
SeqId_15418_25	P53779	MAPK10	4	86003704	SeqId_15418_25
SeqId_15419_15	O60882	MMP20	11	102583607	SeqId_15419_15
SeqId_15422_12	P02689	PMP2	8	81447439	SeqId_15422_12
SeqId_15426_5	Q99519	NEU1	6	31862796	SeqId_15426_5
SeqId_15427_35	P58215	LOXL3	2	74549459	SeqId_15427_35
SeqId_15430_165	Q9UBM4	OPTC	1	203494153	SeqId_15430_165
SeqId_15432_1	Q9NRC9	OTOR	20	16748358	SeqId_15432_1
SeqId_15433_4	P12931	SRC	20	37344685	SeqId_15433_4
SeqId_15434_5	Q13519	PNOC	8	28316986	SeqId_15434_5
SeqId_15435_4	P00491	PNP	14	20468954	SeqId_15435_4
SeqId_15436_40	O60894	RAMP1	2	237858893	SeqId_15436_40
SeqId_15437_11	O60896	RAMP3	7	45157791	SeqId_15437_11
SeqId_15439_21	P61587	RND3	2	150471960	SeqId_15439_21
SeqId_15440_57	P16519	PCSK2	20	17226107	SeqId_15440_57
SeqId_15441_6	P17900	GM2A	5	151212150	SeqId_15441_6
SeqId_15444_45	P48594	SERPINB4	18	63643582	SeqId_15444_45
SeqId_15446_25	Q02297	NRG1	8	31639222	SeqId_15446_25
SeqId_15447_45	Q00796	SORD	15	45023181	SeqId_15447_45
SeqId_15448_47	Q13501	SQSTM1	5	179806398	SeqId_15448_47
SeqId_15449_33	Q96H15	TIMD4	5	156935676	SeqId_15449_33
SeqId_15452_5	P21589	NT5E	6	85449584	SeqId_15452_5
SeqId_15453_3	P02760	AMBP	9	114074969	SeqId_15453_3
SeqId_15455_40	Q13444	ADAM15	1	155050566	SeqId_15455_40
SeqId_15457_14	P15144	ANPEP	15	89793187	SeqId_15457_14
SeqId_15460_9	P27487	DPP4	2	162014462	SeqId_15460_9
SeqId_15462_28	P01732	CD8A	2	86790825	SeqId_15462_28
SeqId_15465_79	Q8N129	CNPY4	7	100119634	SeqId_15465_79
SeqId_15466_30	P20849	COL9A1	6	70246303	SeqId_15466_30
SeqId_15467_10	Q96CG8	CTHRC1	8	103371538	SeqId_15467_10
SeqId_15468_14	Q03591	CFHR1	1	196819757	SeqId_15468_14
SeqId_15470_11	P07686	HEXB	5	74640023	SeqId_15470_11
SeqId_15471_29	P54317	PNLIPRP2	10	116620953	SeqId_15471_29
SeqId_15472_16	Q86VZ4	LRP11	6	149836199	SeqId_15472_16
SeqId_15474_7	Q13526	PIN1	19	9835257	SeqId_15474_7
SeqId_15475_4	P55058	PLTP	20	45910937	SeqId_15475_4
SeqId_15476_6	Q6UW15	REG3G	2	79025686	SeqId_15476_6
SeqId_15480_2	O95498	VNN2	6	132757873	SeqId_15480_2
SeqId_15481_45	P49913	CAMP	3	48223347	SeqId_15481_45
SeqId_15482_12	A8K2U0	A2ML1	12	8822621	SeqId_15482_12
SeqId_15483_377	O00468	AGRN	1	1020120	SeqId_15483_377
SeqId_15486_126	P19801	AOC1	7	150824627	SeqId_15486_126
SeqId_15487_164	P23141	CES1	16	55810655	SeqId_15487_164
SeqId_15491_20	Q9HCU0	CD248	11	66317044	SeqId_15491_20
SeqId_15492_1	Q9NZV1	CRIM1	2	36355778	SeqId_15492_1
SeqId_15494_11	Q14512	FGFBP1	4	15938740	SeqId_15494_11
SeqId_15495_9	P41439	FOLR3	11	72114869	SeqId_15495_9
SeqId_15497_9	O14792	HS3ST1	4	11428597	SeqId_15497_9
SeqId_15499_11	O75882	ATRN	20	3471018	SeqId_15499_11
SeqId_15503_15	O00292	LEFTY2	1	225940101	SeqId_15503_15
SeqId_15503_20	O00292	LEFTY2	1	225940101	SeqId_15503_20
SeqId_15504_39	Q96CA5	BIRC7	20	63235883	SeqId_15504_39
SeqId_15506_34	Q9Y561	LRP12	8	104495750	SeqId_15506_34
SeqId_15509_2	P54802	NAGLU	17	42536241	SeqId_15509_2
SeqId_15511_37	O95502	NPTXR	22	38843858	SeqId_15511_37
SeqId_15513_108	Q16651	PRSS8	16	31135640	SeqId_15513_108
SeqId_15514_26	P06276	BCHE	3	165837420	SeqId_15514_26
SeqId_15515_2	P0DJI8	SAA1	11	18266260	SeqId_15515_2
SeqId_15516_12	P35542	SAA4	11	18236802	SeqId_15516_12
SeqId_15521_4	O94985	CLSTN1	1	9733486	SeqId_15521_4
SeqId_15522_2	Q9H4G4	GLIPR2	9	36136536	SeqId_15522_2
SeqId_15523_9	P13716	ALAD	9	113392555	SeqId_15523_9
SeqId_15524_30	P15259	PGAM2	7	44065567	SeqId_15524_30
SeqId_15525_294	P00326	ADH1C	4	99352730	SeqId_15525_294
SeqId_15526_33	P48637	GSS	20	34931583	SeqId_15526_33
SeqId_15527_90	P09622	DLD	7	107891162	SeqId_15527_90
SeqId_15529_33	P21291	CSRP1	1	201492499	SeqId_15529_33
SeqId_15530_33	P54760	EPHB4	7	100807579	SeqId_15530_33
SeqId_15533_97	P21757	MSR1	8	16164251	SeqId_15533_97
SeqId_15534_26	P40926	MDH2	7	76048051	SeqId_15534_26
SeqId_15535_3	Q9BQR3	PRSS27	16	2715565	SeqId_15535_3
SeqId_15539_15	Q96PX8	SLITRK1	13	83882393	SeqId_15539_15
SeqId_15540_6	P08670	VIM	10	17228241	SeqId_15540_6
SeqId_15542_19	P12532	CKMT1A	15	43593054	SeqId_15542_19
SeqId_15544_25	Q9P0G3	KLK14	19	51082886	SeqId_15544_25
SeqId_15545_13	P63098	PPP3R1	2	68251148	SeqId_15545_13
SeqId_15548_35	O43175	PHGDH	1	119648411	SeqId_15548_35
SeqId_15553_22	P22303	ACHE	7	100894233	SeqId_15553_22
SeqId_15556_49	P19961	AMY2B	1	103553815	SeqId_15556_49
SeqId_15558_63	Q07075	ENPEP	4	110365733	SeqId_15558_63
SeqId_15559_5	P58335	ANTXR2	4	79964890	SeqId_15559_5
SeqId_15560_52	P20062	TCN2	22	30607003	SeqId_15560_52
SeqId_15562_24	P08236	GUSB	7	65967908	SeqId_15562_24
SeqId_15565_102	Q8WXI7	MUC16	19	8867014	SeqId_15565_102
SeqId_15566_10	P51911	CNN1	19	11538767	SeqId_15566_10
SeqId_15567_2	P20963	CD247	1	167434066	SeqId_15567_2
SeqId_15569_15	P02458	COL2A1	12	47977445	SeqId_15569_15
SeqId_15570_99	P20023	CR2	1	207454230	SeqId_15570_99
SeqId_15573_110	O14594	NCAN	19	19211958	SeqId_15573_110
SeqId_15574_37	P20248	CCNA2	4	121823883	SeqId_15574_37
SeqId_15576_158	P12724	RNASE3	14	20891399	SeqId_15576_158
SeqId_15579_26	Q6UWR7	ENPP6	4	184117821	SeqId_15579_26
SeqId_15580_2	Q15375	EPHA7	6	93419547	SeqId_15580_2
SeqId_15581_16	Q8TC84	FANK1	10	125896564	SeqId_15581_16
SeqId_15582_25	O00602	FCN1	9	134917877	SeqId_15582_25
SeqId_15583_18	Q6BAA4	FCRLB	1	161721563	SeqId_15583_18
SeqId_15584_9	P36980	CFHR2	1	196943738	SeqId_15584_9
SeqId_15585_304	Q9UBX5	FBLN5	14	91874816	SeqId_15585_304
SeqId_15587_20	P14207	FOLR2	11	72216601	SeqId_15587_20
SeqId_15589_1	P02774	GC	4	71754478	SeqId_15589_1
SeqId_15591_28	P07203	GPX1	3	49358278	SeqId_15591_28
SeqId_15594_47	Q92743	HTRA1	10	122458551	SeqId_15594_47
SeqId_15596_7	O94992	HEXIM1	17	45148502	SeqId_15596_7
SeqId_15602_43	P08887	IL6R	1	154405193	SeqId_15602_43
SeqId_15603_20	P17301	ITGA2	5	52989340	SeqId_15603_20
SeqId_15604_18	P45984	MAPK9	5	180242900	SeqId_15604_18
SeqId_15606_19	P08727	KRT19	17	41524751	SeqId_15606_19
SeqId_15607_56	P30613	PKLR	1	155300956	SeqId_15607_56
SeqId_15608_5	P23443	RPS6KB1	17	59893046	SeqId_15608_5
SeqId_15610_72	P28838	LAP3	4	17577192	SeqId_15610_72
SeqId_15612_5	Q9HAP6	LIN7B	19	49114324	SeqId_15612_5
SeqId_15613_16	P16233	PNLIP	10	116545931	SeqId_15613_16
SeqId_15614_168	Q8N149	LILRA2	19	54572920	SeqId_15614_168
SeqId_15615_8	O75022	LILRB3	19	54217698	SeqId_15615_8
SeqId_15617_8	Q9UBD3	XCL2	1	168543997	SeqId_15617_8
SeqId_15619_49	Q16653	MOG	6	29657002	SeqId_15619_49
SeqId_15620_4	Q8N2Q7	NLGN1	3	173396284	SeqId_15620_4
SeqId_15622_13	Q14982	OPCML	11	132860777	SeqId_15622_13
SeqId_15623_1	Q15116	PDCD1	2	241852886	SeqId_15623_1
SeqId_15626_223	P98160	HSPG2	1	21824266	SeqId_15626_223
SeqId_15627_83	P31749	AKT1	14	104772963	SeqId_15627_83
SeqId_15631_18	P11464	PSG1	19	42870645	SeqId_15631_18
SeqId_15633_6	P02753	RBP4	10	93601235	SeqId_15633_6
SeqId_15634_139	O75093	SLIT1	10	96999666	SeqId_15634_139
SeqId_15635_4	Q9H3U7	SMOC2	6	168441151	SeqId_15635_4
SeqId_15636_49	Q8WY21	SORCS1	10	106607218	SeqId_15636_49
SeqId_15637_38	Q9UPU3	SORCS3	10	104641290	SeqId_15637_38
SeqId_15640_54	Q01995	TAGLN	11	117199370	SeqId_15640_54
SeqId_15641_20	Q8IYR6	TMEFF1	9	100473149	SeqId_15641_20
SeqId_15644_1	P43251	BTD	3	15601341	SeqId_15644_1
SeqId_15653_9	Q03692	COL10A1	6	116125900	SeqId_15653_9
SeqId_15666_21	P12643	BMP2	20	6767686	SeqId_15666_21
SeqId_15667_39	P12644	BMP4	14	53951880	SeqId_15667_39
SeqId_15668_19	P34820	BMP8B	1	39788865	SeqId_15668_19
SeqId_15669_7	P15056	BRAF	7	140741717	SeqId_15669_7
SeqId_15670_15	Q7Z5L3	C1QL2	2	119158751	SeqId_15670_15
SeqId_15675_3	P17676	CEBPB	20	50190830	SeqId_15675_3
SeqId_15678_71	Q9UBU2	DKK2	4	107035812	SeqId_15678_71
SeqId_15686_49	P55103	INHBC	12	57434784	SeqId_15686_49
SeqId_15688_30	P49257	LMAN1	18	59331639	SeqId_15688_30
SeqId_15692_300	Q96S42	NODAL	10	70441681	SeqId_15692_300
SeqId_15693_9	P06401	PGR	11	101051470	SeqId_15693_9
SeqId_15698_6	P40222	TXLNA	1	32179675	SeqId_15698_6
SeqId_16015_19	P24298	GPT	8	144502973	SeqId_16015_19
SeqId_16035_8	P35916	FLT4	5	180611716	SeqId_16035_8
SeqId_16043_30	P29353	SHC1	1	154965762	SeqId_16043_30
SeqId_16055_3	Q9BXR6	CFHR5	1	196977556	SeqId_16055_3
SeqId_16057_6	P11717	IGF2R	6	159969099	SeqId_16057_6
SeqId_16060_99	Q14112	NID2	14	52007924	SeqId_16060_99
SeqId_16070_7	Q9Y5W5	WIF1	12	65066659	SeqId_16070_7
SeqId_16074_12	O75791	GRAP2	22	39901084	SeqId_16074_12
SeqId_16079_2	P42680	TEC	4	48141683	SeqId_16079_2
SeqId_16081_38	O60218	AKR1B10	7	134527567	SeqId_16081_38
SeqId_16288_17	P54764	EPHA4	2	221425540	SeqId_16288_17
SeqId_16292_288	P09681	GIP	17	48968596	SeqId_16292_288
SeqId_16293_1	P01286	GHRH	20	37256889	SeqId_16293_1
SeqId_16296_43	O75473	LGR5	12	71439798	SeqId_16296_43
SeqId_16297_14	Q8WZ75	ROBO4	11	124893025	SeqId_16297_14
SeqId_16298_84	Q9UNK4	PLA2G2D	1	20119536	SeqId_16298_84
SeqId_16299_13	Q495A1	TIGIT	3	114276913	SeqId_16299_13
SeqId_16300_4	Q9NZC2	TREM2	6	41163103	SeqId_16300_4
SeqId_16302_11	Q96DR5	BPIFA2	20	33161768	SeqId_16302_11
SeqId_16304_6	Q9BXB1	LGR4	11	27374000	SeqId_16304_6
SeqId_16305_10	P55287	CDH11	16	64972949	SeqId_16305_10
SeqId_16307_22	Q6UXZ4	UNC5D	8	35235475	SeqId_16307_22
SeqId_16308_14	Q7Z6A9	BTLA	3	112470022	SeqId_16308_14
SeqId_16309_30	Q9UK85	DKKL1	19	49361783	SeqId_16309_30
SeqId_16312_45	P55285	CDH6	5	31193686	SeqId_16312_45
SeqId_16315_105	P17948	FLT1	13	28308434	SeqId_16315_105
SeqId_16317_20	P32926	DSG3	18	31447741	SeqId_16317_20
SeqId_16318_12	P37023	ACVRL1	12	51906908	SeqId_16318_12
SeqId_16320_139	Q9NPF0	CD320	19	8308271	SeqId_16320_139
SeqId_16322_10	Q8WU39	PACAP	5	139388762	SeqId_16322_10
SeqId_16323_8	Q9Y4C0	NRXN3	14	78170373	SeqId_16323_8
SeqId_16324_38	Q15399	TLR1	4	38794633	SeqId_16324_38
SeqId_16536_3	P17096	HMGA1	6	34236873	SeqId_16536_3
SeqId_16551_14	P51692	STAT5B	17	42202953	SeqId_16551_14
SeqId_16558_2	Q99972	MYOC	1	171652629	SeqId_16558_2
SeqId_16561_9	P04217	A1BG	19	58347634	SeqId_16561_9
SeqId_16583_8	P50583	NUDT2	9	34329506	SeqId_16583_8
SeqId_16585_16	Q9C0J1	B3GNT4	12	122203681	SeqId_16585_16
SeqId_16591_71	Q9BZP6	CHIA	1	111290851	SeqId_16591_71
SeqId_16593_3	Q13158	FADD	11	70203163	SeqId_16593_3
SeqId_16594_44	Q9NVQ4	FAIM	3	138608606	SeqId_16594_44
SeqId_16596_25	O76003	GLRX3	10	130136391	SeqId_16596_25
SeqId_16597_11	Q86SX6	GLRX5	14	95533503	SeqId_16597_11
SeqId_16599_38	Q9HCN4	GPN1	2	27628247	SeqId_16599_38
SeqId_16605_2	P0C862	C1QTNF9	13	24307166	SeqId_16605_2
SeqId_16606_85	P15121	AKR1B1	7	134448024	SeqId_16606_85
SeqId_16607_78	P06396	GSN	9	121207794	SeqId_16607_78
SeqId_16609_106	Q6UWL6	KIRREL2	19	35855861	SeqId_16609_106
SeqId_16610_13	Q7Z4F1	LRP10	14	22871740	SeqId_16610_13
SeqId_16612_28	O75056	SDC3	1	30878740	SeqId_16612_28
SeqId_16613_3	Q12864	CDH17	8	94162128	SeqId_16613_3
SeqId_16614_27	Q2MKA7	RSPO1	1	37634616	SeqId_16614_27
SeqId_16616_137	P13929	ENO3	17	4948092	SeqId_16616_137
SeqId_16618_7	Q07108	CD69	12	9760901	SeqId_16618_7
SeqId_16620_26	O60449	LY75	2	159904649	SeqId_16620_26
SeqId_16621_77	Q8NCW5	APOA1BP	1	156591762	SeqId_16621_77
SeqId_16746_12	P09529	INHBB	2	120346136	SeqId_16746_12
SeqId_16748_1	P12645	BMP3	4	81030708	SeqId_16748_1
SeqId_16749_79	P55107	GDF10	10	47300197	SeqId_16749_79
SeqId_16751_15	P16860	NPPB	1	11858945	SeqId_16751_15
SeqId_16753_46	P12110	COL6A2	21	46098112	SeqId_16753_46
SeqId_16755_195	Q9NR23	GDF3	12	7695775	SeqId_16755_195
SeqId_16756_30	Q7Z4P5	GDF7	2	20667144	SeqId_16756_30
SeqId_16758_96	P51858	HDGF	1	156744276	SeqId_16758_96
SeqId_16760_2	Q9NPH9	IL26	12	68225810	SeqId_16760_2
SeqId_16763_11	O14960	LECT2	5	135953116	SeqId_16763_11
SeqId_16765_52	P02775	PPBP	4	73988190	SeqId_16765_52
SeqId_16768_3	P14923	JUP	17	41763077	SeqId_16768_3
SeqId_16769_20	P60763	RAC3	17	82031678	SeqId_16769_20
SeqId_16770_3	P48304	REG1B	2	79086847	SeqId_16770_3
SeqId_16773_29	Q8IX30	SCUBE3	6	35213956	SeqId_16773_29
SeqId_16781_2	Q8NFI3	ENGASE	17	79074939	SeqId_16781_2
SeqId_16785_45	Q01523	DEFA5	8	7056739	SeqId_16785_45
SeqId_16792_4	O15389	SIGLEC5	19	51645545	SeqId_16792_4
SeqId_16802_31	Q9NX40	OCIAD1	4	48805212	SeqId_16802_31
SeqId_16803_4	P22676	CALB2	16	71358713	SeqId_16803_4
SeqId_16805_5	O76074	PDE5A	4	119505935	SeqId_16805_5
SeqId_16807_35	P45378	TNNT3	11	1919703	SeqId_16807_35
SeqId_16809_1	O00746	NME4	16	396725	SeqId_16809_1
SeqId_16818_200	Q9H5V8	CDCP1	3	45139595	SeqId_16818_200
SeqId_16823_75	O95236	APOL3	22	36149126	SeqId_16823_75
SeqId_16825_20	P54252	ATXN3	14	92048065	SeqId_16825_20
SeqId_16828_8	P12109	COL6A1	21	45981769	SeqId_16828_8
SeqId_16831_7	Q99704	DOK1	2	74549026	SeqId_16831_7
SeqId_16836_1	Q02985	CFHR3	1	196774795	SeqId_16836_1
SeqId_16845_15	O95297	MPZL1	1	167721192	SeqId_16845_15
SeqId_16847_39	P20337	RAB3B	1	51990700	SeqId_16847_39
SeqId_16850_5	O15539	RGS5	1	163152716	SeqId_16850_5
SeqId_16851_50	O43819	SCO2	22	50525604	SeqId_16851_50
SeqId_16853_5	Q9NWW6	NRK1	9	75067205	SeqId_16853_5
SeqId_16854_17	Q9Y4Z0	LSM4	19	18316259	SeqId_16854_17
SeqId_16856_79	Q15555	MAPRE2	18	34976928	SeqId_16856_79
SeqId_16857_2	P61019	RAB2A	8	60516936	SeqId_16857_2
SeqId_16858_384	Q96D15	RCN3	19	49528003	SeqId_16858_384
SeqId_16859_100	Q9Y371	SH3GLB1	1	86704570	SeqId_16859_100
SeqId_16863_47	Q8TBE9	NANP	20	25624014	SeqId_16863_47
SeqId_16865_62	Q92804	TAF15	17	35713791	SeqId_16865_62
SeqId_16872_248	O43708	GSTZ1	14	77320996	SeqId_16872_248
SeqId_16875_13	Q96A72	MAGOHB	12	10608040	SeqId_16875_13
SeqId_16877_19	Q9Y3D2	MSRB2	10	23095579	SeqId_16877_19
SeqId_16882_27	Q9NRX4	PHPT1	9	136848724	SeqId_16882_27
SeqId_16883_57	P20338	RAB4A	1	229271062	SeqId_16883_57
SeqId_16885_49	Q9UPY8	MAPRE3	2	26970637	SeqId_16885_49
SeqId_16887_29	Q9Y3E5	PTRH2	17	59701425	SeqId_16887_29
SeqId_16890_37	Q8N6G6	ADAMTSL1	9	17906563	SeqId_16890_37
SeqId_16892_23	Q13822	ENPP2	8	119578485	SeqId_16892_23
SeqId_16899_59	Q96SU4	OSBPL9	1	51577179	SeqId_16899_59
SeqId_16900_29	Q8NFP4	MDGA1	6	37639824	SeqId_16900_29
SeqId_16902_17	P11279	LAMP1	13	113297239	SeqId_16902_17
SeqId_16907_3	Q8N3J6	CADM2	3	84958981	SeqId_16907_3
SeqId_16908_5	P23515	OMG	17	31273622	SeqId_16908_5
SeqId_16913_8	O00584	RNASET2	6	166933049	SeqId_16913_8
SeqId_16914_104	P08571	CD14	5	140633175	SeqId_16914_104
SeqId_16915_153	Q9H3S1	SEMA4A	1	156147366	SeqId_16915_153
SeqId_16916_19	Q9H5Y7	SLITRK6	13	85799419	SeqId_16916_19
SeqId_16918_198	O15455	TLR3	4	186069152	SeqId_16918_198
SeqId_16919_1	P07108	DBI	2	119366921	SeqId_16919_1
SeqId_16923_20	P35080	PFN2	3	149968905	SeqId_16923_20
SeqId_16926_44	P05186	ALPL	1	21509397	SeqId_16926_44
SeqId_16932_5	P49888	SULT1E1	4	69860145	SeqId_16932_5
SeqId_17137_160	P68871	HBB	11	5226823	SeqId_17137_160
SeqId_17138_8	P08263	GSTA1	6	52799297	SeqId_17138_8
SeqId_17140_57	Q9GZP0	PDGFD	11	104037026	SeqId_17140_57
SeqId_17148_7	P30043	BLVRB	19	40458457	SeqId_17148_7
