id,trait,group_name,year,author,consortium,sex,population,unit,nsnp,sample_size,initial_build,category,pmid,sd,note,ncase,ncontrol
prot-5-1258,13960_15,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,AGAP3,,
prot-5-1259,13961_18,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,KIF3A,,
prot-5-1260,13963_7,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TOLLIP,,
prot-5-1261,13966_30,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MYOM3,,
prot-5-1262,13967_14,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TXNRD1,,
prot-5-1263,13969_24,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,KPNA6,,
prot-5-1264,13972_4,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,HSD17B14,,
prot-5-1265,13973_62,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TTL,,
prot-5-1266,13975_56,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PPFIA1,,
prot-5-1267,13976_9,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ARHGEF1,,
prot-5-1268,13977_28,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,BARD1,,
prot-5-1269,13978_122,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TBX3,,
prot-5-1270,13979_3,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,SLC26A7,,
prot-5-1271,13982_33,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,RGS18,,
prot-5-1272,13983_27,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CRYZ,,
prot-5-1273,13984_23,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,DDX25,,
prot-5-1274,13985_12,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,SMURF2,,
prot-5-1275,13986_6,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,LANCL1,,
prot-5-1276,13988_67,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,NMRAL1,,
prot-5-1277,13990_1,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PC,,
prot-5-1278,13991_47,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,EIF4G3,,
prot-5-1279,13992_12,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,NSF,,
prot-5-1280,13993_20,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,EPB41L1,,
prot-5-1281,13994_1,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,FBL,,
prot-5-1282,13996_16,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PPCDC,,
prot-5-1283,13998_26,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ADSSL1,,
prot-5-1284,14002_18,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,DOCK9,,
prot-5-1285,14005_2,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CHD7,,
prot-5-1286,14006_36,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,GNMT,,
prot-5-1287,14007_22,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PAPSS1,,
prot-5-1288,14008_22,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,DCP1A,,
prot-5-1289,14009_65,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TNFAIP3,,
prot-5-1290,14011_17,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,S100A11,,
prot-5-1291,14012_17,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,DHX58,,
prot-5-1292,14013_11,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TANK,,
prot-5-1293,14019_73,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,EVPL,,
prot-5-1294,14021_81,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MED4,,
prot-5-1295,14024_196,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,EDA,,
prot-5-1296,14025_18,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TNFRSF9,,
prot-5-1297,14026_24,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IL17F,,
prot-5-1298,14028_22,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PIK3C2A,,
prot-5-1299,14029_42,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,COPS2,,
prot-5-1300,14034_22,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TACSTD2,,
prot-5-1301,14035_13,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TIAM1,,
prot-5-1302,14036_116,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MPDZ,,
prot-5-1303,14037_18,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,RANBP3,,
prot-5-1304,14039_33,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,KLK5,,
prot-5-1305,14043_12,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,EEA1,,
prot-5-1306,14045_12,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,NCOA2,,
prot-5-1307,14047_78,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,BDNF,,
prot-5-1308,14048_7,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IL1RAP,,
prot-5-1309,14051_54,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,FOXC2,,
prot-5-1310,14052_26,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,UNC13A,,
prot-5-1311,14054_17,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IL15RA,,
prot-5-1312,14056_4,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CGA,,
prot-5-1313,14060_67,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,NCF4,,
prot-5-1314,14061_48,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TNFSF11,,
prot-5-1315,14063_17,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,OSM,,
prot-5-1316,14065_11,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CD5,,
prot-5-1317,14066_49,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MAGI2,,
prot-5-1318,14067_6,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PKP2,,
prot-5-1319,14069_61,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CA4,,
prot-5-1320,14070_56,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ITSN1,,
prot-5-1321,14074_2,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,SHC2,,
prot-5-1322,14076_74,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CST4,,
prot-5-1323,14079_14,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IL18R1,,
prot-5-1324,14082_56,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TLN2,,
prot-5-1325,14083_25,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,SEPHS1,,
prot-5-1326,14088_38,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IGFBP6,,
prot-5-1327,14090_23,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,DEF6,,
prot-5-1328,14091_42,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CBR3,,
prot-5-1329,14093_10,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,FLT3LG,,
prot-5-1330,14094_29,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,HBEGF,,
prot-5-1331,14095_1,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,KLRK1,,
prot-5-1332,14098_28,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CARS,,
prot-5-1333,14099_20,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PSMA4,,
prot-5-1334,14100_63,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,C1QC,,
prot-5-1335,14101_2,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CNTFR,,
prot-5-1336,14106_46,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,RAP1GDS1,,
prot-5-1337,14107_1,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MTHFS,,
prot-5-1338,14111_15,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,THBS2,,
prot-5-1339,14112_40,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,RELT,,
prot-5-1340,14114_18,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PIANP,,
prot-5-1341,14115_34,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ADM,,
prot-5-1342,14116_129,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,S100A4,,
prot-5-1343,14120_2,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,RNF43,,
prot-5-1344,14121_24,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TNFRSF10D,,
prot-5-1345,14122_132,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ZNRF3,,
prot-5-1346,14123_34,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,C10orf54,,
prot-5-1347,14124_6,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,EFNA2,,
prot-5-1348,14127_240,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IFNB1,,
prot-5-1349,14128_121,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IFNA10,,
prot-5-1350,14129_1,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IFNA7,,
prot-5-1351,14131_37,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,EFNB2,,
prot-5-1352,14132_21,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,HHLA2,,
prot-5-1353,14133_93,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IL1R2,,
prot-5-1354,14134_49,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,AMIGO2,,
prot-5-1355,14135_3,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,RXFP1,,
prot-5-1356,14136_234,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CD93,,
prot-5-1357,14139_16,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,NRG4,,
prot-5-1358,14143_8,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,HIST2H2BE,,
prot-5-1359,14144_3,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,HIST3H2A,,
prot-5-1360,14146_92,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,HIST1H3A,,
prot-5-1361,14149_9,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IL36B,,
prot-5-1362,14150_7,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IL36A,,
prot-5-1363,14151_4,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ISG15,,
prot-5-1364,14153_8,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,EFNA3,,
prot-5-1365,14156_33,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,YWHAB,,
prot-5-1366,14157_21,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,YWHAE,,
prot-5-1367,14158_17,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ANXA5,,
prot-5-1368,14175_78,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,SCP2D1,,
prot-5-1369,14178_18,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CDKN3,,
prot-5-1370,14186_13,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,RFFL,,
prot-5-1371,14192_31,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PDCL2,,
prot-5-1372,14197_2,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PRDM1,,
prot-5-1373,14203_3,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ANXA7,,
prot-5-1374,14204_55,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,FOXJ2,,
prot-5-1375,14205_6,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,HEXIM2,,
prot-5-1376,14206_28,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,APBB1,,
prot-5-1377,14208_3,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,RBP7,,
prot-5-1378,14216_35,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,DDX46,,
prot-5-1379,14226_120,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,BHMT2,,
prot-5-1380,14227_21,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MYL6B,,
prot-5-1381,14229_5,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MOCS3,,
prot-5-1382,14245_195,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,SNX7,,
prot-5-1383,14246_50,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,DOK2,,
prot-5-1384,14249_68,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MID2,,
prot-5-1385,14250_115,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,BLMH,,
prot-5-1386,14254_27,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PTPN4,,
prot-5-1387,14260_112,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,NET1,,
prot-5-1388,14268_4,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,SRXN1,,
prot-5-1389,14271_23,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,RAB6B,,
prot-5-1390,14273_19,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PREP,,
prot-5-1391,14283_12,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,RAB14,,
prot-5-1392,14284_23,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,EIF2AK4,,
prot-5-1393,14286_2,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,NFATC1,,
prot-5-1394,14287_6,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,RAB5C,,
prot-5-1395,14291_53,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,AGAP2,,
prot-5-1396,14294_61,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MBD1,,
prot-5-1397,14309_8,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,HNRNPH1,,
prot-5-1398,14314_6,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PPIL2,,
prot-5-1399,14318_1,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,VPS29,,
prot-5-1400,14324_52,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,SMC3,,
prot-5-1401,14326_4,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,UBE2E1,,
prot-5-1402,14329_4,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,DIDO1,,
prot-5-1403,14331_262,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,DYNLT1,,
prot-5-1404,14332_3,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,RALA,,
prot-5-1405,14334_3,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,RCVRN,,
prot-5-1406,14337_1,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TRAPPC3,,
prot-5-1407,14341_8,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,FAM69C,,
prot-5-1408,14583_49,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MSTN,,
prot-5-1409,14587_16,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,GDF11,,
